"url","locale","flagged","check_a_sku_url","check_b_sku_title_h1","page_title","h1","flag_reasons","http_status","check_b_skipped"
"https://evidentscientific.com/de/products/confocal/fv5000-mpe","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/confocal/silvir-detector","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/digital-cameras/dp75","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/digital-cameras/ep50","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/digital-cameras/lc35","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/digital-imaging/lext-ols5100","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/digital/dsx2000","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/dk521600/dk521600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/dl405700/dl405700","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/dlck-62646/dlck-62646","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/do141301/do141301","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/e0435882/e0435882","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/e9700719/e9700719","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/e9701557/e9701557","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/e9701714/e9701714","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/e9701832/e9701832","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/e9701883/e9701883","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/high-content-screening/scanr","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/industrial-stereo/ar1-bsw","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/inverted/apexview","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/inverted/ckx53","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/inverted/cm30","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/inverted/crestoptics-cicero","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/inverted/gx53","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/inverted/ix3","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/inverted/ix85-spin-sr","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/inverted/ix85-spin-xl","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/inverted/ixplore-ix73-standard","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/inverted/ixplore-ix85","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/inverted/ixplore-ix85-live","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/inverted/ixplore-ix85-pro","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/inverted/ixplore-ix85-spin","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/ipv-s1g/ipv-s1g","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/ipv-s2ng/ipv-s2ng","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/ix-objectives-standard/n5701800","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/ix-objectives-standard/n5701900","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/ix-objectives-standard/n5702000","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/ix-objectives-standard/n5702100","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/ix-objectives-standard/n5702200","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/ix-objectives-standard/n5702300","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/ix-objectives-standard/n5702400","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/ix-objectives-standard/n5702500","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/ix-objectives-standard/n5702600","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/ja768201/ja768201","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/jb428302/jb428302","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/jb901600/jb901600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/jb952600/jb952600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/jd003700/jd003700","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/jd022600/jd022600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/jd040800/jd040800","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/ju552600/ju552600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/jw119700/jw119700","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/jw121600/jw121600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/jw126000/jw126000","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/jw135100/jw135100","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/jw140800/jw140800","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/jw149300/jw149300","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/jw499400/jw499400","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/jy418900/jy418900","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/kl-300-led/kl-300-led","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/lcachn20xphp/lcachn20xphp","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/lcachn40xphp/lcachn40xphp","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/light-sources/kl-1600-led","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/light-sources/other-led","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/light-sources/u-flled","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/light-sources/u-hglgps","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/light-sources/u-lgps","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/light-sources/u-lh100hg","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/macro/mvx10","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/measuring/stm7","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/measuring/stm7-bsw","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/microscope-accessories/u-xrtc","de","FALSE","FALSE","FALSE","","","","N/A","TRUE"
"https://evidentscientific.com/de/products/n1129900/n1129900","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1130000/n1130000","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1153000/n1153000","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1157500/n1157500","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1198000/n1198000","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1198100/n1198100","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1198200/n1198200","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1198300/n1198300","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1199900/n1199900","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1200000/n1200000","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1200600/n1200600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1215800/n1215800","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1216500/n1216500","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1220900/n1220900","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1221000/n1221000","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1221200/n1221200","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1468400/n1468400","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1480000/n1480000","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1480100/n1480100","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1480200/n1480200","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1480300/n1480300","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1480500/n1480500","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1480700/n1480700","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1480800/n1480800","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1480900/n1480900","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1489500/n1489500","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1491600/n1491600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1507300/n1507300","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1507400/n1507400","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1507600/n1507600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1507800/n1507800","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1507900/n1507900","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1510600/n1510600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1510900/n1510900","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1511000/n1511000","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1511200/n1511200","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1511300/n1511300","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1561400/n1561400","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1977500/n1977500","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1977800/n1977800","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1977900/n1977900","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1978100/n1978100","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1978300/n1978300","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1978400/n1978400","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n1979600/n1979600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2165400/n2165400","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2165600/n2165600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2178900/n2178900","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2181000/n2181000","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2181100/n2181100","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2181200/n2181200","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2181300/n2181300","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2181400/n2181400","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2181800/n2181800","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2181900/n2181900","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2182300/n2182300","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2182400/n2182400","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2182500/n2182500","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2182900/n2182900","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2183000/n2183000","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2183100/n2183100","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2183200/n2183200","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2183300/n2183300","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2183400/n2183400","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2183500/n2183500","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2183600/n2183600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2183700/n2183700","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2183800/n2183800","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2183900/n2183900","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2184000/n2184000","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2190100/n2190100","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2190200/n2190200","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2190400/n2190400","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2190900/n2190900","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2191000/n2191000","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2192400/n2192400","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2194100/n2194100","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2205200/n2205200","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2215900/n2215900","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2216000/n2216000","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2216100/n2216100","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2216300/n2216300","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2246400/n2246400","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2246500/n2246500","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2246600/n2246600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2246700/n2246700","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2249100/n2249100","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2667500/n2667500","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2667600/n2667600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2667700/n2667700","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2667800/n2667800","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2667900/n2667900","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2678200/n2678200","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2678300/n2678300","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2678400/n2678400","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2699300/n2699300","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2699400/n2699400","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2699600/n2699600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2709100/n2709100","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2709300/n2709300","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2709400/n2709400","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2709500/n2709500","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2709600/n2709600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2711800/n2711800","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2711900/n2711900","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2712000/n2712000","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2712100/n2712100","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2712300/n2712300","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2712500/n2712500","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2712600/n2712600","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2712700/n2712700","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2712800/n2712800","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2712900/n2712900","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2713000/n2713000","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2713100/n2713100","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2713200/n2713200","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2713300/n2713300","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2713400/n2713400","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
"https://evidentscientific.com/de/products/n2713500/n2713500","de","TRUE","TRUE","FALSE","","","SKU-style URL slug","N/A","TRUE"
